source,Appliction,user_name,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion
Google Play,com.yatra.base,rohima khatoon,"Worst service, no customer care number and no update in email, WORST SERVICE. I hv rescheduled my flight and Airlines has refunded my partial amount, however, Yatra has not yet initiated my refund and not acknowledging my email as well. And when I have escalated my issue in social platform they are deleting my REVIEW too. Just refund my MONEY.",1,3,2021-04-30 13:06:58,"Dear Rohima, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief, booking reference number, registered email address and your contact details with us on playstore@yatra.com. We will do our best to help you with the applicable refund. Thanks.",2021-05-05 19:34:17,13.1.30
Google Play,com.yatra.base,ammar shaikh,Worst experience from booking from this app The customer care number shown is always invalid and I booked 3 bus tickets costing Rs 2800 and the bus was cancelled but the amount has still not been refunded and it's been more than a week. Please don't book from this app and they are stealing your money during these difficult times. I am also going to tweet this and also file a PTI and teach a lesson to this fraud company. If I could I would have given them -50 stars for their customer support.,1,1,2020-09-10 18:43:09,"Dear Customer, We regret the inconvenience caused to you. Please help us to connect with you quickly by sharing the Super PNR number and your contact details with us at playstore@yatra.com. We solicit your patience and understanding. Thanks",2020-09-10 20:56:39,13.1.15
Google Play,com.yatra.base,Rahul Kumar,Worst booking site. They don't show the actual price before booking. Price can go to almost 1.5 times what they show during booking. They add extra amount and misguide costomers.,1,1,2020-11-18 20:49:02,,,13.1.24
Google Play,com.yatra.base,soumya prince,Pathetic experience. Had cancelled one hotel booking and was assured for complete refund but funds are not yet credited. Would say that other competitive apps are more prompt in this regard,1,0,2022-07-01 18:37:45,"Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. We will do our best to help you with the applicable refund. Thanks.

https://www.yatra.com/online/playstore-support?key=61e0a82e-cb21-4a2a-bbed-1a0610950083",2022-07-01 18:54:25,13.1.34
Google Play,com.yatra.base,ankesh sharma,Worst experience across all market places. They donot have customer support team in the first place. All the customer support numbers are just a facade. I have been waiting for my refund from last 10days.,1,1,2022-04-21 21:34:48,"Hi, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. We will do our best to help you with the applicable refund. Thanks.

https://www.yatra.com/online/playstore-support?key=0ba42da9-cf9f-4853-884c-a4f707579a8f",2022-04-21 21:47:26,13.1.52
Google Play,com.yatra.base,Dipen Shah,Worst App. Never trust on Yatra. Not at all professional. For Yatra they don't feel that they should inform or update revised flight details to the passenger. Bad experience. After sending email to them not a single revert. Yatra is not worth giving a single star. Single star is given because without giving star we can not post our comments.,1,0,2020-06-19 10:49:23,,,13.0.62
Google Play,com.yatra.base,BINIL REZWIN,Such a pathetic app with zero service. Not providing my refund and now there is no way other than emailing them and no replies for that also. Not sure if any human is working in this company anymore as there is no way to contact or talk to a human. Please don't use this app for booking your flights. They will loot you and also won't process refund even after the airlines approved the refund,1,7,2023-01-18 18:20:17,"Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=2adc95ea-eb9f-424e-afb5-f5d927ca0510",2023-01-18 19:26:17,14.15.0
Google Play,com.yatra.base,A Google user,"These guys ARE GOOD FOR NOTHING...... Instead of refunding the money of a cancelled flight,what they did was take each and every money as flight cancellation fee, yathra charge... Etc.. I paid a total of 37;000 rupees and all i did get was around 24000 the rest was taken by these guys... Guys PLEASE DONT EVER TRY TO CHEAT PEOPLE... PLEASE DONT WASTE OUR PRECIOUS TIME.... SUCH AN IDIOTIC APP AND CUSTOMER CARE....SHAME ON YOU GUYS 😡😡😡",1,0,2019-07-09 12:54:28,,,
Google Play,com.yatra.base,A Google user,Worst App. My flight booking timing was charged automatically. I had to cancel the ticket by paying cancellation charges. For a ticket of 5400 I got only 1400 refund without my fault. Immediately uninstalled this pathetic app. Curse on you guys.,1,0,2019-10-06 15:22:41,,,10.8.5
Google Play,com.yatra.base,priyanka Hani,Its completely a most disguasting app. No helpline number. No response from your team. My amount is debited from the account but the ticket is cancelled by their team. We will not get any refund from them.,1,14,2020-10-13 10:38:21,,,13.1.23
Google Play,com.yatra.base,Divya Burnwal,This is the fraud app. I have made the booking on 20th Nov. They have deducted the advance now it is not showing. I m so bothered. No contact number available. Not resolving my issue. No refund I got. This is totally worst app I ever had,1,36,2020-12-04 11:16:23,,,13.1.27
Google Play,com.yatra.base,Arihant Jain,I booked a cab from yatra app. I paid the advance amount which was asked. I even used eCash for which is the transaction is present in the app. I have not recieved any reference. There is no assistance from yatra side even after posting multiple mails. The customer support is pathetic.,1,2,2020-12-23 09:12:10,,,13.1.28
Google Play,com.yatra.base,Rohit Srivastav,"Cheater app, I was regular user but not now, they will Take take so many extra charges don't use it, After payment there will be many additinal charges, their customer service is also poor Even if the flight is cancelled by the airlines they will not give you full refund. Use other App to book flights or anything else this is worst website or app",1,1,2021-06-15 21:28:25,"Dear Mr. Srivastav, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief, booking reference number, registered email address and your contact details with us on playstore@yatra.com. We will do our best to help you with the applicable refund. Thanks.",2021-06-16 14:44:56,
Google Play,com.yatra.base,Raghavkumar Jha,Worst app for flight bookings... I have booked flight tickets but the PNR which I have got is already having the passanger with the airline... Triying to connect with the customer support team throught call and mail but I haven't got any response from yatra. Worst customer support... If possible I would had given -5 rating to yatra app.,1,0,2020-08-26 02:13:51,"Dear Mr Jha, We regret the inconvenience caused to you. Please help us to connect with you quickly by sharing the booking reference number and your contact details with us through playstore@yatra.com. We'll reach out to resolve this immediately.",2020-08-27 18:43:13,13.1.15
Google Play,com.yatra.base,Pratyush Brahma,Worst app to book flights. Refunds are not processed in time and they don't even reply to customer queries through email or their contact form. They don't have a customer care helpline either.,1,8,2020-07-14 20:14:44,,,13.1.10
Google Play,com.yatra.base,Arpit Bhargava,"400+ convenience fee (highest amongst booking portals) which is not refunded even in cases where airlines has issued a full refund & flight was cancelled. Worst customer support, no place to call. Only email support where reply is received if ur lucky. Spammed 4.1 rating, even on playstore reviews only 1 copy paste response is submitted.",1,1,2022-01-26 14:57:18,"Dear Arpit, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. We will do our best to help you with the applicable refund. Thanks.
https://www.yatra.com/online/playstore-support?key=e54effbb-1d2e-4e02-89b1-c2e1cbc6fae2",2022-01-26 15:44:35,
Google Play,com.yatra.base,A Google user,It is the worst app I have ever used.Don't book hotels or the buses form this app. They don't do any care about their costumes. My case is my bus was cancelled by bus operator from Varanasi to Delhi with bus Pnr no. 49378 and they informed me at the last. They even don't pay my amount. They don't have any helpline number. Crashed app. Try for Red bus they help you in anyway. Going to have a case for what they did to me. Please don't use this trashy application,1,1,2019-08-15 13:56:43,We apologize for the inconvenience. We request that you share your booking details at playstore@yatra.com and we will definitely look into it.,2019-08-26 17:15:05,13.0.62
Google Play,com.yatra.base,shivansh singh,I would never recommend anyone to use yatra in my case they have canceled the flights and converted all money into wallet money there are no customers support so you can not connect with anyone anything happens you can't do anything so there are lot of options in this field please check different other than yatra. This company is just saying me 48 hours we will look into this matter and from 8 months they doing nothing,1,3,2020-12-30 17:47:09,,,13.1.28
Google Play,com.yatra.base,A Google user,2 time bad experiance. Ticket not produced after successful transaction then they replied me started to initiate the refund and book again. Again ticket not produced after amount deduction. Still saying that they initiated the refund and refund will get 2 to 4 working days. They didnt lodge a complaint as we are taking ticket from their sites as to get full amount refund after 4 days not to travel. Pathetic,1,68,2019-03-18 12:49:57,"Dear Shemeel, Greetings from Yatra.com! We regret the inconvenience you have faced. Request you to kindly connect with us at playstore@yatra.com, with your registered email ID. We will be please to assist. Regards, Yatra Care",2019-03-18 13:16:07,13.0.52
Google Play,com.yatra.base,AYYOOB RAHMAN,"Making us fool.. Giving offers 2000 and while booking suddenly increase ticket fare for 2100. Ha ha I checked all other apps but fare same, again I quite and open same happened, suddenly increase ticket fare. Many times checked same happened. Then I took ticket from other app @ developer please don't tell to send mail. Ur live chat not working and no number to call you. Really feel bad @ customer support/developer first fix chat on app and add customer care number As my luck i didn't take 🎟",1,12,2021-02-12 00:56:40,"Hi, Mr. Rahman, Regret the inconvenience caused, Please share the error screenshot along with your registered email address at playstore@yatra.com for us to check and assist you better. Thanks",2021-02-12 13:29:09,13.1.29
Google Play,com.yatra.base,Shani Kumar,"This is the worst ever service in this planet.There is no Phone support.for any complaint you just send mails again n again but don't get reply.i booked a bus but automatically it's date got changed,I was trying to reschedule with every possible manner but they don't get any reply...they are bunch of cheater...once you paid the money it will get stuck n you can't find back....never ever try to book anything from this site or app.",1,16,2021-11-07 22:48:22,"Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. We will do our best to help you. Thanks
https://www.yatra.com/online/playstore-support?key=b74a1320-f193-4ebb-a671-cbe4c78eef55",2021-11-08 00:02:36,13.1.42
Google Play,com.yatra.base,A Google user,"one of the worst ways to book a flight ticket, i couldnt give rating lower than 1, PNR is not even generated but the money got deducted. when i tried to contact customer care they say that it takes minimum of 7 days to get the money back. They throw us with that guidelines stuff saying they cant help us. if god forbid your ticket is not confirmed they dont give you the coupons back atleast. they directly initiate refund without notification. and they even blocked my number after 3 tries.",1,7,2019-06-11 21:28:44,"Hi, We regret the inconvenience you have faced. To help us understand the issue in detail, please share your contact at playstore@yatra.com. Regards, Yatra Care",2019-06-14 18:48:52,13.0.62
Google Play,com.yatra.base,Hitesh Kumar,Worst experience with yatra. Booked hotel and the hotel auth just denied for check in and saying we haven't got confirmation mail from yatra. And also denied for refund. I tried many times to contact yatra assistance but no assistance was provided at the time. Its already 2 days gone but none of yatra executive contacted me. Deleting this f*#king app.,1,0,2022-11-03 08:34:59,"Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=0f81c096-8439-432c-87b8-73023bd5e0cb",2022-11-03 09:52:29,
Google Play,com.yatra.base,A Google user,"This is worst app I ever used, pathetic experience. i booked one ticket from Mumbai to tirupati, my money has been deducted from amazon pay but still not getting any ticket details and even not able to get any help from yatra customer care. I'll definitely not gonna use this app again and surely not recommend this app to anyone.",1,3,2019-11-30 20:19:08,"Hi Kratika, We apologize for the inconvenience. We request that you share your registered email ID at playstore@yatra.com and we will definitely look into it. Regards, Yatra Care",2019-12-03 17:34:39,13.0.84
Google Play,com.yatra.base,A Google user,Clever answer by yatra. You are framing a cheating terms and conditions. Who will have time to read such conditions? I never use yatra and never let my friends. People's dont go with yatra. .... You are cheating like anything. I wanted a partial cancellation of a bus ticket. You are not allowing. your cancellation charge is higher than any app. You are looting by cancelling amounts. after cancellation my amount went to mobikwik wallet. They are charging an amount to return back to bank account.,1,0,2019-11-16 09:29:21,"Dear Subbiramani, Cancellation policy is shared before confirmation of the booking. We can not change it after confirmation. For mobikwik concern, we request you to kindly connect with mobikwik team and discuss. Please feel free to connect with us at playstore@yatra.com incase any further assistance required. Regards, Yatra Care",2019-11-01 16:45:57,13.0.80
Google Play,com.yatra.base,poonam badgujar,Very bad and pathetic experience. I have cancelled my domestic flight from yatra. Even after one month I am waiting for the refund. When I checked with the airlines they are confirming that refund money is handed over to yatra and pending from your side.,1,0,2020-09-19 19:29:19,"Dear Customer, We regret the inconvenience caused to you. Please help us to connect with you quickly by sharing the booking reference number and your contact details with us at playstore@yatra.com. We solicit your patience and understanding. Thanks!",2020-09-21 13:48:19,13.1.19
Google Play,com.yatra.base,A Google user,"I just would like to highlight that the plan and taxi travel was good. But the adventures like paragliding, river rafting etc in kullu/manali,  were costly. Anybody can be duped. Even so with shopping. Yatra has to arrange a designated adventure place and also shopping place to ensure that yatra customers are not duped. We think we were duped under the name of sparu/chingu shawl. The driver himself told that its legitimate whereas on the internet there are tons of articles.",2,2,2019-06-20 23:15:24,,,
Google Play,com.yatra.base,P Mourya,"No customer care number is provided to reach out on refund status. Irresponsible Attitude towards consumers. No proper response for the mails after a repeated follow up process. A highly un recommended app ! Useless Yatra. My refund is still pending from the last 6 months. Instead of replying like ""Do reach out to us on the following link.."" provide a customer care number here to escalate and resolve the issue !",1,0,2021-10-16 09:13:32,"Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. We will do our best to help you with the applicable refund. Thanks.

https://www.yatra.com/online/playstore-support?key=dfffbc6d-97b1-4fe8-913d-7dda2408c12b",2021-10-16 10:53:34,13.1.30
Google Play,com.yatra.base,Johnny Varghese,"Pathetic customer service, its not worth wasting your time on downloading as the service itself ia pathetic. Yatra dont seem to care the money of thwir customers which they have hidden it in the namw of ""credit shell"" but giving absolutely no help to utilise it. No one is even responding to emails. Go for ""Makemytrip"", very professional and prompt with their cust service.",1,2,2020-05-29 16:38:15,,,13.1.06
Google Play,com.yatra.base,ruhi viroja,Very bad experience with app. I booked flight tickets from app but now I am not able to download the tickets or invoice. It is showing that the ticket status is not confirmed. Full amount is deducted for the same. How to download the tickets now?,1,2,2023-05-30 07:51:18,"Dear Ruhi, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=b9148991-16a7-4ba7-907e-52182e6fac1f",2023-05-30 11:28:36,14.27.0
Google Play,com.yatra.base,Agasin Medemmal,Most horrible services . No provision to call them . Helpline chat goes off in between and you will never get a call back .Not responding to email . The hotels aren't accepting their booking . Lost my money and these people dont even have a working helpline number . Wondering how they got 4 stars.,1,1,2022-06-15 09:38:27,"Dear Agasin, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=0de5fb23-9ac9-48a8-b0d8-0a745c0ea61c",2022-06-18 11:34:35,13.1.56
Google Play,com.yatra.base,A Google user,one of the most stupid app in the segment. it deducts money from your account and still the booking remains unconfirmed and then they refund u the money after a week and u have to book another flight for higher rates as they could not get u conformation in time if your initial booking was done or not.,1,7,2019-02-28 16:49:36,,,13.0.52
Google Play,com.yatra.base,A Google user,There is a problem in your app when i book a hotel with your app and then i use  the Discount code and select pay with paypal and then i cancel the payment in between your app lock that hotel on your server and no one can book that room in your hotel . I have faced the same problem many times. Please resolve this issue. I need to book a hotel Using your app.,1,1,2018-12-18 22:28:55,"Hi Mangesh, Please connect with us at playstore@yatra.com, we will discuss this with you. Regards, Yatra Care",2018-12-20 10:52:52,13.0.30
Google Play,com.yatra.base,Abhi,"Don't ever book with this cheater company. I book a flight around 2000 rs but cancelled, but they never return your money in original payment method but in their wallet. And the most important thing is you cannot use the wallet amount to book flight or train ticket but only hotel booking. And Yatra charges commision too high that a 1000 rs hotel will priced you Rs 1500. Oh yeah last thing when i book a hotel by my wallet cash but cancled due to any reason the refund not received yet after months",1,3,2022-11-14 19:58:00,"Hi. We regret the inconvenience caused to you. Please help us to connect with you quickly by updating the booking and concern details against the below-shared URL. We solicit your patience and understanding. Thanks.

https://www.yatra.com/online/playstore-support?key=45b4de7e-b3b0-46ba-90c1-24fe16c083b8",2022-09-04 10:21:09,14.5.0
Google Play,com.yatra.base,trendy things,#Fraud company. I booked 4 tickets on 29th Sep 22 and I cancelled immediately with Yayra App and with flybig the airline co. they told that they cancelled the tickets with full refund after that i tried to contact with Yatra customer service but there is no contact number so i email they so many times but no reply from them and didn't got the refund yet now.,1,1,2022-11-07 19:09:52,"Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=f6c88390-21de-4605-b622-a51edc1c41b7",2022-11-07 19:20:37,14.6.0
Google Play,com.yatra.base,Abhishek Saha,"V.V.poor service Last week I booked a flight from Yatra and they charged an hidden amount of 450 extra.After all the processing of the ticket,the final amount was 11462(including convenience fee)and then I put my bank details and confirmed the payment and it took me to the Bank payment page and charged 11901.When I raised complaint about this,they came with the explanation that Airlines charge changes midway.Seriously?? If that's the case then the final amount should be 11901 showed in the app.",1,0,2020-08-27 18:10:05,,,13.1.15
Google Play,com.yatra.base,Saurav Saraf,"Seems they have defaulted. Don't recommend anybody to use this app for booking tickets. They cancelled my flight ticket and have not provided refund for the same. Getting no response from customer care team on Email, twitter etc.",1,2,2020-11-24 16:28:22,,,13.1.24
Google Play,com.yatra.base,Abhinav Sinha,"Worst app ,it will give nightmare to get a refund from them ,whenver you call they will have a technical issue, the rep i talked was adamnt that refund has been initiated but when i asked for the reference no ,he did not had it .Then later said its in queue and due to technical issue it has not been processed.Yatra is doing wrong practices and its needs to be adressed socially. Unnecessarily holding customer's fund and they will make the customer run behind them for the refund..",1,1,2022-06-17 12:36:04,"Hi, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. We will do our best to help you with the applicable refund. Thanks.

https://www.yatra.com/online/playstore-support?key=1ced1a33-51d3-4e6f-bac6-e50652b941c4",2022-06-20 12:13:08,13.1.56
Google Play,com.yatra.base,Sadananda Nayak,"They don't refund the cancelled tickets on time. My ticket was cancelled on 8th Apr by the Airlines. Airlines confirmed me that they paid the refund to Yatra on 9th April. It has been 3 months now. Yatra has not refunded the amount. Everytime their customer support asks for 10 working days and never refunds. I wouldn't book any further from them. Horrible experience. Whoever books with Yatra, pls be careful with your money, specially the refund timeline, which is very pathetic.",1,1,2020-06-07 20:21:17,,,13.1.09
Google Play,com.yatra.base,A Google user,Really bad service. Booked a hotel. Got confirmation. Went there hotel says no rooms n no booking. Customer service kept me on the road for 1.5 he's then suggested a place which was not as good as the place I had booked. Still waiting for a solution,1,0,2018-11-10 14:59:18,"Hi, We regret the inconvenience you have faced, please share your booking reference number at playstore@yatra.com, we will get this checked. Regards, Yatra Care",2018-11-12 18:50:49,13.0.23
Google Play,com.yatra.base,Harshita Shrivastava,"Useless app... There is no refund even for genuine problem if you booked anything from this app your money is wasted and second thing you can not contact with anyone even after having number... no number is of use.They have an email that is also useless, you will not get any help even from that. I have been mailing since 3 4 days but they are declining the refund. overall this app has no use they only know how to take money and also there are no policy of refund",1,0,2022-08-02 22:36:19,"Dear Harshita, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=f95c9a70-692c-41aa-bb07-d105a0fcf134",2022-08-02 23:15:17,
Google Play,com.yatra.base,A Google user,"Good deals and have linking with many sites. You can link your Ola, Uber, IRCTC. And the main thing is if you find any good deal at ixigo or smartbuy or any other website and use yatra's option for booking then you will get that deal plus yatra eCash if eligible. Details like phone number and email should be same as yatra's account details to get that linking. Also you tickets will be shown under my bookings !",5,0,2019-03-11 00:53:25,,,13.0.40
Google Play,com.yatra.base,Ravi yadav,Please thinks 100 times before booking tickets in this app otherwise ur total money is going to be waisted I booked ticket in this app they cancelled that ticket after that they didn't refund my money it's nearly four month till now they are playing with me Never book ticket in this site. If anyone one want I can prove it because I have everything to prove about this defaulter app. If possible go by walk but don't book ticket in this app,1,34,2020-07-27 10:12:57,,,13.1.14
Google Play,com.yatra.base,Sweety Mantri,"Pathetic services by Yatra, made a hotel booking and was not able to reach due to extremely heavy snowfall, no network was there, still Yatra did not bother to issue a refund. Mailed them several times but the only reason they give is since its peak season we will not give refund. Had similar experience with Make my trip hotel booking and they were so kind to issue a full refund. Will never use Yatra again because all they do is fraud with customer money. Pls do not use Yatra if you want peace.",1,0,2022-01-04 11:12:55,"Dear Sweety, We regret the inconvenience caused to you. Please help us to connect with you quickly by updating the booking and concern details against the below-shared URL. We solicit your patience and understanding. Thanks.
https://www.yatra.com/online/playstore-support?key=a0a7b48e-51a9-469f-9cb6-cc929329222f
",2022-01-04 11:18:45,
Google Play,com.yatra.base,Neha Singla,"Very poor services..no response from customer support and no number is available to contact. I need assistance with my bus booking, sent mail regarding but no reply recieved till now and was waiting from last two days. Totally bad experience. I regret using this app. Worst app! Worst services! Totally money wasted.",1,36,2020-08-01 12:48:14,,,13.1.14
Google Play,com.yatra.base,Vidhi Gupta,Very bad experience.. I book ticket from yatra.. flight date is 1 Aug. Flight got cancelled. Till now not getting refund.. customer service is very poor.. no one respond on mails.. If they respond... Every time they said till will take 5 to 7 working days.. Till now more than 2 over.. no resolution... toll free number not available.. For future I will never book a ticket.. horrible experience,1,0,2020-10-06 22:22:47,,,
Google Play,com.yatra.base,thota girish,"Hi everyone, I lost 4600 rupees when I made a flight booking yesterday. The money got deducted but no booking was confirmed. Currently, they don't even have customer care number for calling for domesticflights. . I sent email to their support but no reply. I saw in blogs some people were facing the same issue.",1,0,2020-10-08 10:37:39,,,13.1.23
Google Play,com.yatra.base,A Google user,Very bad experience. Slow processing. Unresponsive customer care. Got the flight cost deducted from my bank account but the flight hasn't been confirmed yet. Never gonna book again via yatra.,1,0,2018-10-03 12:01:41,,,13.0.17
Google Play,com.yatra.base,A Google user,"Normal Experience, sometimes when we move to pay some error throw like cant book but yatra app doesnt show any error and the customer get irritated why can't i book the ticket. So need improvement in app.",3,1,2019-03-26 08:10:31,,,
Google Play,com.yatra.base,vishant nayakude,Very fraud app not single star eligibility. I have book room though yatra app in Dec 2020 also paid all payment but after booking confirmation I have call to hotel for confirmation he said not working with yatra from last one year and there is no booking please don't come. After that I have try to reach to the yatra service center buy as usual no any response. I have lost my money also distrub my trip. Very fraud app I requested to all of you don't use this fraud app.,1,4,2021-01-05 23:15:25,"Dear Mr. Nayakude, Sorry for the inconvenience caused. Can you please share the details of the issue you are facing along with your Yatra booking reference number, contact number and registered email ID with us at playstore@yatra.com to enable us to assist you. Thanks!",2021-01-12 19:03:14,13.1.27
Google Play,com.yatra.base,A Google user,"Convenience charges should be intimated while checking flight tickets cost otherwise it becomes difficult to understand while making payments....bcoz all of sudden when we go to final payment page, the total cost shootsup.",4,0,2018-11-10 00:03:36,,,13.0.23
Google Play,com.yatra.base,shazia khatoon,"Pathetic site and clearly taking advantage of people's money by not returning them on the name of irctc and airlines, it's been months I am following up with them for refund but there is no proper response from them, i used to do all my bookings on yatra even without comparing the fares on other site but have never done a cancellation so I didn't see the true colors of them,once I ll get my refund(hope so) I am never gonna open this site and for sure uninstall the app",1,0,2020-05-25 08:23:33,,,13.1.05
Google Play,com.yatra.base,A Google user,They have zero accountability towards the customer.We have recently opted their services for international holidays. However they called us multiple time to get the payement but had zero update about the Visa.We never got our Visa approved and facing huge cancellation charges.I urge all the customer to avoid using their services for international holidays.,1,0,2018-12-24 18:22:12,"Hi Ravi, We're really sorry that you are unhappy with our team. Would request you to send us details on the issue faced by you at playstore@yatra.com. We would really appreciate your feedback. Thank you",2018-12-31 16:48:14,12.5.3
Google Play,com.yatra.base,Kshama Singh,"Worst customer service ever. There is no way you can contact them. I cancelled my ticket through the app, but the page says we didn't receive any cancellation request. Strange....",1,0,2022-07-31 22:28:06,"Hi, Regret the inconvenience caused, Please share the error screenshot along with the requested details against the below-shared URL for us to check and assist you better. Thanks

https://www.yatra.com/online/playstore-support?key=c61343f4-9e0f-406a-a48f-ce3bde3be2ae",2022-08-01 00:01:10,13.1.56
Google Play,com.yatra.base,Soubraj Reang,"Everytime when i booked a flight ticket, the transition on yatra got stuck. It's been 5th times.. and i lost my 30k total and also get too much frustrated witht his yatra.. guys choose another app.. this yatra is such a fraud...",1,0,2022-05-11 23:18:03,"Hi, Regret the inconvenience caused. We request you to kindly share the email address used for the transaction and amount charged with us against the below shared URL. We assure you of a quick connect and a resolution. Thanks.

https://www.yatra.com/online/playstore-support?key=0ccb0564-d14d-455b-baae-3cd3cfadfdf4",2022-05-11 23:36:57,13.1.52
Google Play,com.yatra.base,Vivek Vinod,This is just a useless application. I booked a flight and for some reason I had to cancel it. It shows a refund within 5 days but no cash for a month. There is no customer care number to contact.There virtual chat is Horrible no one reply on it. Regretting was used yatra for my tickets booking.,1,1,2022-01-28 15:11:50,"Hi, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. We will do our best to help you with the applicable refund. Thanks.

https://www.yatra.com/online/playstore-support?key=04d08364-acc0-4cea-be24-f121bc7afb71",2022-01-28 15:31:30,13.1.47
Google Play,com.yatra.base,A Google user,"This app has been crashing the moment I open it. Happening for the last few days. Prior to that also, for 2-3 weeks, it used to crash but white working one app.",2,11,2020-02-25 09:22:48,,,13.0.97
Google Play,com.yatra.base,Rashid Sayed,"WORST SERVICE. I have booked hotel and rail ticket. Both were confirmed on email. However wen I reach hotel the hotel was closed and there was no 1 der. People in surrounding sd dt it ws closed since last 3 mnths. I ws shocked to hear dt. Abt the train ticket, I paid for 1 ticket 3 times bcoz 2 times pmnt was done bt ticket ws nt issued and still I m running aftr dem to get my refund back by email and no 1 respond. Yatra customer service # does not work, you can try caln dem. Wl never book again",1,0,2020-07-17 20:59:59,,,13.1.10
Google Play,com.yatra.base,A Google user,"comfortable in evry aspect for booking. simply awesome. but felt service charges taking by you are little high. where the offers, giving discounts, when after using codes and after booking there is not having much difference for getting benifit due to high charges levied by yatra comparing to other competetors. can give a thought for this.",5,11,2018-12-20 06:27:43,,,13.0.35
Google Play,com.yatra.base,CHAND Kaushar,Yatra is best app for booking flight tickets.. Yatra gives us best margin on flight tickets.. But if you like to cancel ticket then you may faces so many problem. I had canceled my flight tickets 5 days ago but no amount is returned yet... and last biggest issue is there is no contact details to contact yatra costumer care...,2,0,2020-09-09 19:49:32,"Dear Customer, We regret the inconvenience caused to you. Please help us to connect with you quickly by sharing the booking reference number and your contact details with us at playstore@yatra.com. We solicit your patience and understanding. Thanks",2020-09-10 20:43:11,13.1.19
Google Play,com.yatra.base,Deeps Love,It's should be not be given any star because it's the worst app. It uses to loot customers. You will think that you have booked your flight but the booking not be shown/done in their system Payment done but tickets not confirmed Flight booking date 25-03-2021 payment date 31-03-2021 not refund payment,1,4,2021-04-06 17:19:53,"Dear Customer, Sorry for the inconvenience caused. Could you please share the details of the issue you are facing along with your Yatra booking reference number, contact number and registered email ID with us at playstore@yatra.com to enable us to assist you. Thanks!
",2021-04-06 18:19:08,13.1.30
Google Play,com.yatra.base,A Google user,"Very cheating, I book 3 flight ticket via BAJAJ finance (EMI) and due to Corona effect all flights has been cancelled so I cancelled the flight through the airline (indigo) site. But the amount deducted from my account. What the hell... !!! I need my money tell me what's going on. Very upset",1,0,2020-04-04 21:16:56,,,13.0.97
Google Play,com.yatra.base,Sashi Choubey,I had to cancel my ticket as my wife was covid positive and as per the Maharashtra state guidelines we were not able to travel. Indigo was gracious enough to refund the whole amount to Yatra.But Yatra pocket a considerable chunk saying it's a non refundable convenience fee. just wondering this convenience was for Yatra or the customer.,1,2,2021-09-10 14:32:29,"Dear Sashi, We regret the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief, booking reference number, registered email address and your contact details with us on playstore@yatra.com. We solicit your patience and understanding. Thanks.

",2021-09-10 15:40:55,13.1.39
Google Play,com.yatra.base,Abdul,"Please Don't use this app...i paid for booking a ticket by paying through UPI, but my booking failed for no reason...Now they are not giving my money back...i tried to call them but their call service is not working, and the email service is automated, and it keeps replying the same messages for any/all problems/questions asked",1,0,2022-06-23 21:48:30,"Dear Abdul, Regret the inconvenience caused. We request you to kindly share the email address used for the transaction and amount charged with us against the below shared URL. We assure you of a quick connect and a resolution. Thanks.
https://www.yatra.com/online/playstore-support?key=3987caa0-4977-4f3e-8d68-a6243c663ada",2022-06-23 22:02:37,13.1.56
