review_description,polarity,Sentiment
never ever bus operator cancel ticket technical issue vehicle refund reply get bus operator platform issue response side head office care number report please aware try avoid,0.125,Positive
company stay away havent ticket money despite fact confirm refund end add insult injury since edit strent routine get money back stay away onwards,0.0,Positive
worst travel site site constantly payment dont work care contact somehow dont confirm day wait randomly cancel cant even ask cos care stupid chat support joke update comment already raise complaint,-0.5199999999999999,Negative
waste support name shake service number unable contact every time deduct money company steel money bank account trustable smart way contact review provide link totally fake,-0.2464285714285714,Negative
pathetic service support number get mail good also dont refund convenience fee even flight finally get refund wallet must say wallet amount,-0.10000000000000002,Negative
since long never know people dont even provide care service flight get badly stick horrible experience nice experience till see someday focus literally service,-0.2875,Negative
refund experience horrible suppose receive instead never recommend anyone worst service theres number get touch service agent call cut,-1.0,Negative
ticket raj bus service due covid travel didnt receive refund also didnt see amount wallet already bite still didnt get response subject try cancel mark trip worst ever dont even also proper contact,-0.32291666666666663,Negative
bus ticket amount also bus get dont give support lease request dont site,0.0,Positive
money ticket money month ago ticket even forever refund money pathetic service never edit even send multiple stop respond still hold last one month,-0.3333333333333333,Negative
unlike every time ticket fair go flight selection payment page never issue hair somewhat overall experience always good,0.4666666666666666,Positive
pathetic service pandemic situation hence cancel flight even confirm get full refund however diligently needful refund process stick since sure much time take highly disappoint,0.041999999999999996,Positive
pathetic please flight care support help whatsoever flight however still show old ticket confirm intimation web check flight ticket try search give another confirm ticket destination late even deserve star,-0.39999999999999997,Negative
worthless slow always search even gift voucher dont work correctly,-0.55,Negative
would give zero star pathetic overall experience respond refund say come back send every days nobody care also work literally way contact many people problem nobody well loot money difficult period pathetic,-0.3333333333333333,Negative
poor experience also twice international refund take days torture lot time pathetic service second careful cancellation protection need claim refund third party really please please dont ever change process,-0.18571428571428572,Negative
one star service pathetic bus ticket bus operator trip days refund side yet try reach team via service number vain,-1.0,Negative
horrible ever see flight ticket amount yet amount train receive status still process never,-1.0,Negative
try bus platform every time stop respond putt debit card also try funny recognize accord maestro card stop respond bad experience,-0.22499999999999992,Negative
advance amount three days still didnt get reconfirmation two tourist show one place receipt advance fee everyday call every day tell get reconfirmation call exactly wrong team,-0.35,Negative
dont want give star also worst day ticket get complete refund didnt even ticket really want loot people like difference worst service,-0.425,Negative
worst experience try create time case money get worst still blank white screen days didnt get amount back today try new stick recommend install please send money back,-0.26623376623376627,Negative
worst service even dont take take refund even physically also show please update even care service worst ask refund pocket man also work manners talk worst application ever never let anyone,-0.75,Negative
bunch nice process first show low price process payment dont confirm back tell go even still amount,0.2125,Positive
high convenience fee convenience fee would show convenience fee payment page fill big time point ask rectify incapable resolution ill tendency loot people disgust people sincere advice,0.04000000000000001,Positive
since long time recently update play store worst experience ticket much time load like network bad experience,-0.30999999999999994,Negative
try reach care service response call call say due inconvenience sure corner still worst service ever bad experience till,-0.33124999999999993,Negative
far worst travel try first time good money get bank account flight ticket confirm flight day hurry,0.012499999999999983,Positive
worst among worst service ever see come across try ticket select come payment debit card amount account session didnt even get money back,-0.6666666666666666,Negative
dont provide perfect cab feature cab get assign company cab last moment get call later company cab available alternative well dear establish cab service like please remove feature application cant provide good service,0.41999999999999993,Positive
good travel experience bad communication process many different communicate different process confusion time miss one window approach,0.10000000000000002,Positive
minar amount send ticket even proper redressal mechanism never long queue lose money better save,0.17500000000000002,Positive
make trip firstly airport ticket price less coupon proceed payment show agree include much know difference apply coupon make trip site totally waste,0.02083333333333333,Positive
policy even flight theyll refund percent amount keep rest convenience even complete amount clear fraud issue date complete amount policy already raise action policy ref number,0.1,Positive
good different flight find also available one cannot contact care phone response least one day,0.2,Positive
worst experience days management say tie name support number reply never talk support terrible experience late night family roam around streets search another good part get full refund never,-0.25,Negative
good find bug web automatically populate reference page trouble copy paste also copy paste work way good good discount,0.475,Positive
worst application didnt arrive refund days since request refund dont worry response time worst care service much better might proceed legal action soon since last,-0.19999999999999998,Negative
worst never revet back call multiple time know status worst service one would really experience team pay ensure travel plan make easier uncertain plan even last day,-0.3,Negative
horrible experience big try cancel ticket give ticket rais multiple flight ticket days time care call say refund amount decide want flight,-0.3333333333333333,Negative
worst experience ever cancel flight cancellation refund care time get reply ill get call concern team get call next day get mail cancellation refund wud try call care able cancel refund get call ill cancellation,-0.3,Negative
make room family trip take money send confirmation inform still confirm try contact support none phone work bar try chat support pretty much less say help future write social media response dont trust,0.029166666666666667,Positive
know already nobody proper week play blame refund worst hospitality experience never support claim,-0.5,Negative
want make urgent dont trust directly amount wont show status addition wont anyone side talk ask clarification whether make fresh,0.2,Positive
worst support support give bus come late later get puncture later tyre get wait still resolution bus service even find ways mail support refund response take money support wish zero rat negative experience,-0.32,Negative
cheat land page display always next step check rate option display need cheat people wast valuable time suggest every one delete also,0.0,Positive
bad service trough get confirmation mail full payment say confirm care work need support second time issue time flight ticket due flight even havent refund raise query also even,-0.11874999999999997,Negative
want give zero star option service horrible please people fool loot take money fake promise dont refund money cancel cant support dont support number dont care better,-0.3333333333333333,Negative
extremely bad experience business register holiday home ago service various try remove list ever since attach outdated mislead information regard rent method even completely false support control list want get list remove immediately,-0.375,Negative
poor service get trouble one help emergency try ticket payment successful page home reference number provide try reach service send multiple response kindly rate low one face,0.12499999999999999,Positive
long time flight always find many time wherein cancel flight always come forward do best provide full refund refund end highly flight,0.39199999999999996,Positive
worst experience make blunder mistake trust flight ticket company covid didnt provide refund credit balance new response care mail several time issue didnt company,-0.2878787878787879,Negative
pathetic service receive one voucher prime card try redeem able total value ticket apply voucher pay remain gateway page try multiple payment like bank think malpractice restrict voucher,-0.125,Negative
dear team send repeat mail regard ignorance refund cab cab initial token amount partner provide cab departure location face lot day due expect complete refund compensation regard,-0.008333333333333331,Negative
worst service ever repute brand holiday package get payment chain moreover service less say look matter still havent anyone yet team pathetic service wont recommend holiday package,-0.7222222222222223,Negative
ticket due covid refund first give less amount second time amount within non frequent flyer amount covid money,0.011666666666666669,Positive
think application fruitful helpful time refund always give reason payment try refund amount think forget amount continuously mail march regard refund always tell wait days date around days get refund amount suggestion application,0.0,Positive
worst service support available without knowledge take refund flight even return account moreover inform refund still pend,-0.3,Negative
select flight departure arrival automatically system flight long layover departure arrival cant contact number non functional provide say cancel within non functional cross without resolution might waste money per please help,-0.08333333333333333,Negative
pathetic many become worst money confirm yet try contact care send number response yet stick whether confirm another refund well do never suggest anyone rather tell everyone bloody,-0.575,Negative
flight ticket partially rest card due change travel cancel ticket one week advance even deduct cancellation refund value never service help query,-0.1125,Negative
worst service star zero minus option try contact service call auto every time wait invoice support past five days traveller suggest dont even try install,-0.45,Negative
worst experience city travel give combine travel separately onward destination get post send mail try contact response response chat also,-1.0,Negative
bad experience fare even tough air full value due flight cancelation service call option none option work short communication refund even dont lose valuable money,-0.17277777777777775,Negative
dont original air price bus still hard get quickly bus one good option,0.2791666666666667,Positive
cab trip havent send yet already advance service also worst didnt receive call back yet,-0.5,Negative
worst ever travel every ticket stay time last moment cancel response work none reply get day mistake flight reschedule problem talk ware get response,-0.5,Negative
try room first time money get account get payment go assistance get refund chat bot dumb make second payment get successful never recommend anyone,0.15625,Positive
bus schedule operator last minute keep contact operator response even care help update phone number provide chat system pathetic,-0.5,Negative
worst cancel option already status ticket update cancel button get refund fraud agent flight amount give full waiver proof another reschedule cancel button bug cad loss worst care respond standard reply,-0.4125,Negative
service come tackle refund almost month play call care resolve issue sluggish tire issue make sure never flight torturous experience,0.5,Positive
bad service experience theres way chat real person look international flight send ever reply,-0.1666666666666666,Negative
star rat available minus choose option one connect reply mail reply refund place find refund status totally unsatisfied support bad experience need refund,-0.09999999999999995,Negative
good must say fantastic easy good offer flight cancellation schedule change much high lose,0.4786666666666667,Positive
outstation cab get confirmation reflect transaction successful pay able contact support via call send multiple reply please check,0.4166666666666667,Positive
train ticket money card transaction get try type contact also impossible worst experience ticket,-0.8333333333333333,Negative
poor bus service feedback option provide show low price list high seat worst travel experience staff behavior bad chang bus travel seat another bus stand travel dont choose,-0.388,Negative
pathetic service provide provide mark keep wait room cheap rate secondly without know requirement another check department didnt much know twice,-0.09999999999999999,Negative
one strike dont call center nither reply basically stick payment also never,-0.1,Negative
would worst ever face technical want technical happen money would take time money service bad lose money time give evidence bank statement bank manager letter show money payment service good,-0.19999999999999996,Negative
flight havent receive post cancellation tire speak someone chat box less doesnt help care invalid annoy days absolutely response extremely unhappy,-0.18888888888888888,Negative
want give less one rat doesnt care care business though international emergency push travel since dont cancel trip dont postpone trip even though get die dont care care profit package dont even return penny,-0.08333333333333333,Negative
always issue promotion payment cant apply code try different payment method increase price immediately pay show initially,0.0,Positive
terrible experience response whatsoever refund thank indigo flight also didnt charge penalty difference amount whole process would recommend flight future,-0.26666666666666666,Negative
one worst channel could see contact number care reach emergency write complain refund could see status anywhere,-1.0,Negative
flight provide full refund yet receive refund way contact concern person refund yet first experience even worse,0.06666666666666665,Positive
holiday worst take lot money poor misguide provide cheap didnt pay penny payment holiday package need pay sight see didnt recommend anyone holiday package,-0.3333333333333333,Negative
dear team fool every mail send mail operator confirm whether bus say even bus operator whats point concern already ticket do necessary step refund claim option give refund claim please dont let sincere base,-0.10000000000000002,Negative
wish could give zero star do month operator since wait refund since last one month date receive people dont contact number address respond days mail suggest awful experience,-0.5,Negative
get refund easy process money back cancellation task even though dont care number give number wrong review send form ask reference still phone even provide care number number get quick chat bot invalid one beware company,0.06666666666666667,Positive
flight twice time mistake passenger name even see wrong try cancel ticket second great allow cancel care issue putt almost half hour hold cannot cancel pathetic web application support would recommend shameful,-0.1733333333333333,Negative
flight care support team support inconvenience cad application accept also take extra flight side confirm ask extra different make refund transfer account issue application,0.0,Positive
worst ever dont support way contact issue lose amount due bug point better,-0.20833333333333334,Negative
poor service another one want support service work cancellation process also condition one get refund face,-0.4,Negative
please flight hide back case cancel schedule bad experience worst part way contact care case need assistance recommend directly,-0.3999999999999999,Negative
dont care money two train refund give refund two try reach team theres way reach unprofessional regret link provide support invalid number connect support wrong information worst company,-0.75,Negative
find travel insurance policy document flight banner cancellation protection gimmick fraud practice dont mention claim liberty insurance policy benefit market somehow able figure need liberty claim actually hassle partner like full refund automatically one simple question policy document need claim,0.2125,Positive
worst ever take send bank transaction didnt ticket platform even show transaction successful theres number contact want know give money back,-0.08333333333333333,Negative
bad try flight twice amount get unable ticket yet get refund call care resolution talk bad manner bad arrogant never suggest anyone,-0.6499999999999998,Negative
pathetic say contact yes reply reply days able refund amount also whenever write mail would advise directly waste time money,-0.2333333333333333,Negative
please dont dont even care number take days say refund shell extra amount another site wait days get response service stay away site good even seamless worst,-0.05000000000000002,Negative
pathetic third class service property advance travel along family get mail one day prior even property full give alternate property alternate property crowd place available half price property via refund amount never,-0.05208333333333333,Negative
protection fully waste sell insurance cancel ticket tell responsibility claim wash hand previously full cancellation take full responsibility refund amount account need cancellation till take responsibility refund amount,0.16666666666666666,Positive
slow emergency hard access felt really hard find care number refund friendly,-0.12708333333333338,Negative
disgust fix flight convenience vary choose different never see type scam from experience flight,0.0,Positive
worst bus bus half hour late bus service say time come portal give precise itinerary would never choose bus bus also way trip take lady alone midnight instead give itinerary hard inconvenient,-0.3263888888888889,Negative
get refund amount month bank yet didnt transfer amount account daily follow response please please dont assure face lot unprofessional disappoint service,0.0,Positive
mount abu get confirmation full payment reach confirm dont one call back call care may check unsafe stupid behaviour better travel,0.012500000000000011,Positive
worst complete fraud ethics worst experience one worst refund correct amount cancelation although insure refund fraud completely cheat fraud ease trip better option,-0.3833333333333333,Negative
time think may change still loot people quality service highest make sure one circle ever third class ask play start negative rat level,0.06666666666666667,Positive
uninstalled honest company dont keep word raise issue support first week buy time last days pretext look issue till resolve issue recommend dont want feel later,0.2125,Positive
worst site flight even flight respond back get message say work people intermediary provide site contact call,-0.5,Negative
wont cheat worse service care money account ticket last days proper answer waste always sometimes even though,-0.15000000000000002,Negative
bus information transfer payment page ticket fee amount time load long time profile didnt show confirm even payment way get money fraud,-0.05,Negative
like previous one worst care bus operator communication pride couple days ask refund body respond dont know shutdown reason really one trust level,-0.32222222222222224,Negative
ticket amount seat confirmation web still need pay seat pathetic service also able connect service even didnt understand kind service first last time well never recommend anyone side rat,0.06999999999999999,Positive
pathetic service support chang plus ticket able find zero star experience much better,0.0,Positive
fraud company make via unable contact contact reachable cancel option also response care also refund worst service never,-0.75,Negative
must restrict totally unfair let remind equivalent money whats point one cant eligible avail three different could avail one transaction totally disappoint,-0.16666666666666666,Negative
always try much dont even number call flight response days finally twitter handle get response twitter handle give plain wrong information site free charge total nightmare ridiculously poor experience,-0.07346938775510203,Negative
extremely upset service right reach service number money keep deduct get well advance deny great effort call,0.32023809523809527,Positive
dont initially give confirmation cancel days service mainly even full payment days check cancel ask another worst service ever better make trip,0.0033333333333333214,Positive
pathetic service support dont provide support do leave incomplete didnt make payment call wont receive call worthless response phone wait update refund since march,-0.9,Negative
bad experience yesterday bus amount get account reference number give even manage empty care support raise mail complaint action take till,-0.24999999999999997,Negative
worst flight ever flight time every time transaction support tell try flight different even transaction would give possible change name,-0.3333333333333333,Negative
lot bug site like hide bus number support bus service recently make two side make call bus service provider one tell bus didnt get acknowledge side bus service provider number incorrect ticket believe dont cross check make mail till yet didnt get response site less thank,-0.05555555555555555,Negative
pain provide promotional case flight cancellation provide absurd provide full refund back wouldnt recommend better look alternative clear people leave comment let management know try issue fact never resolve history cheat people,0.09,Positive
amount send ticket even proper redressal mechanism try contact care request long queue lose money better save,0.15,Positive
doesnt option credit either submit refund request cancel ticket like credit want waste hard money find best option ticket credit ust learn dont want lose hard money want credit,0.054166666666666655,Positive
flight transaction without knowledge later come knowledge flight could addition provide acceptable request refund super account keep loop,0.16666666666666666,Positive
support way contact refund contact number give portal invalid domestic holiday representative disconnect phone say dont cater domestic request hopeless experience never platform learn see service,0.0,Positive
worst service care number update worst service flight partial amount however yet refund well issue social platform review refund money,-0.5166666666666667,Negative
worst experience care number show always invalid bus cost bus amount still week please dont steal money difficult time also tweet also file teach lesson fraud company could would give support,-0.75,Negative
worst site dont show actual price price almost time show add extra amount misguide,-0.3333333333333333,Negative
pathetic experience one assure complete refund fund yet would say competitive prompt regard,-0.45,Negative
worst experience across market support team first place support facade wait refund last days,-0.25,Negative
worst never trust professional dont feel inform update flight passenger bad experience send revert worth star star give without star post,-0.32499999999999996,Negative
pathetic zero service refund way also sure human work company way contact talk human please dont loot also wont process refund even refund,-0.125,Negative
good instead refund money take every money flight cancellation fee charge total get around rest take please dont ever try cheat people please dont waste precious time idiotic,0.06666666666666668,Positive
worst flight automatically cancel ticket pay cancellation ticket get refund without fault immediately uninstalled pathetic curse,-1.0,Negative
completely number response team amount account ticket team get refund,0.1,Positive
fraud make advance show contact number available issue refund get totally worst ever,-0.3,Negative
cab advance amount even transaction present reference assistance side even post multiple support pathetic,-0.3333333333333333,Negative
cheater regular take take many extra dont payment many service also poor even flight give full refund else worst,-0.00714285714285715,Negative
worst flight flight get already connect support team call mail havent get response worst support possible would give rat,-0.6666666666666666,Negative
worst time dont even reply contact form dont care either,-1.0,Negative
convenience fee highest amongst even full refund flight worst support place call support reply receive lucky rat even copy paste response,-0.10555555555555557,Negative
worst ever form dont care case bus bus operator bus inform last even dont pay amount dont number try red bus help anyway case please dont trashy application,-0.3333333333333333,Negative
would never recommend anyone case convert money wallet money support connect anyone cant lot field please check different company say look matter,0.0,Positive
time bad ticket produce successful transaction initiate refund ticket produce amount deduction still say refund refund get work days didnt lodge complaint ticket get full amount refund days travel pathetic,-0.18,Negative
fool suddenly increase ticket fare check fare quite open suddenly increase ticket fare many time check take ticket developer please dont tell send mail live chat work number call really feel bad first fix chat add care number luck didnt take,0.04829545454545457,Positive
worst ever service phone complaint send dont get bus automatically date get try reschedule every possible manner dont get bunch money get stick cant find ever try site,-0.43333333333333335,Negative
one worst ways flight ticket give rat lower even money get try contact care say minimum days get money back throw stuff say cant help god forbid ticket confirm dont give back directly initiate refund without notification even block number,-0.225,Negative
worst experience check say havent get confirmation mail also refund try many time contact assistance assistance provide time already days go none executive,-0.25,Negative
worst ever pathetic experience one ticket money pay still ticket even able get help care ill definitely surely recommend anyone,-0.3,Negative
clever answer cheat time read never never let dont cheat like partial cancellation bus ticket allow cancellation charge higher loot cancellation amount go wallet amount return back bank account,0.07916666666666666,Positive
bad pathetic experience domestic flight even one month wait refund check confirm refund money hand pend side,-0.5666666666666665,Negative
would like highlight plan taxi travel good like river raft costly anybody even arrange adventure place also place ensure think name shawl driver tell legitimate whereas,0.7,Positive
care number provide reach refund status irresponsible attitude towards proper response repeat follow process highly less refund still pend last instead reply like reach follow link provide care number escalate resolve issue,-0.05555555555555555,Negative
pathetic service worth wast time service pathetic dont seem care money hide credit shell absolutely help one even respond professional prompt service,-0.27999999999999997,Negative
bad experience flight able invoice show ticket status confirm full amount,0.050000000000000044,Positive
horrible provision call chat go never get call back respond arent accept lose money people dont even work number wonder get,-0.5,Negative
one stupid segment money account still remain unconfirmed refund money week another flight higher could get conformation time initial do,-0.18333333333333332,Negative
problem discount code select pay cancel payment lock server one room face problem many time please resolve issue need,0.5,Positive
dont ever cheater company flight around never return money original payment method wallet important cannot wallet amount flight train ticket high price yeah last wallet cash due reason refund receive yet,0.162,Positive
fraud company immediately tell full refund try contact service contact number many time reply didnt get refund yet,0.425,Positive
service last week flight hide amount process final amount convenience put bank confirm payment take bank payment page raise complaint come explanation charge thats case final amount,-0.075,Negative
dont recommend anybody flight ticket provide refund response care team twitter,0.0,Positive
worst give nightmare get refund call technical issue rep refund reference later say queue due technical issue wrong need socially unnecessarily hold fund make run behind refund,-0.303125,Negative
dont refund time ticket confirm refund amount support work days never wouldnt horrible experience whoever careful money specially refund pathetic,-0.4357142857142857,Negative
really bad service get confirmation go service keep road place good place still wait solution,5.551115123125783e-17,Positive
less refund even genuine problem money waste second contact anyone even number number they also less get help even mail since days refund overall know take money also policy refund,-0.022222222222222216,Negative
good link many link main find good deal option get deal plus eligible like phone number account get link also show,0.5166666666666666,Positive
please time otherwise total money waisted ticket ticket didnt refund money nearly four month till play never ticket site anyone one want prove prove defaulter possible walk dont ticket,0.03333333333333333,Positive
pathetic make able reach due extremely heavy snowfall network still bother issue refund mail several time reason give since peak season give refund similar experience make trip kind issue full refund never fraud money want peace,0.015625,Positive
poor response support number available contact need assistance bus send mail regard reply till wait last two days totally bad experience regret worst worst totally money waste,-0.3625,Negative
bad experience ticket flight date flight get till refund service poor one respond respond every time say till take work days till resolution toll free number available future never ticket horrible experience,-0.21666666666666665,Negative
everyone lose make flight yesterday money get confirm currently dont even care number call send support reply saw people issue,0.0,Positive
bad experience slow process unresponsive care get flight cost bank account flight confirm yet never via,-0.49999999999999994,Negative
normal experience sometimes move pay error throw like cant doesnt show error get cant ticket need improvement,0.15,Positive
fraud star eligibility room though also payment confirmation call confirmation say work last one year please dont come try reach service center buy usual response lose money also trip fraud dont fraud,-0.11666666666666665,Negative
convenience check flight cost otherwise become difficult understand sudden final payment page total cost,-0.125,Negative
pathetic site clearly advantage money return name follow refund proper response even without site never do cancellation didnt see true color get never open site sure,-0.00833333333333334,Negative
zero accountability towards recently international however multiple time get zero update never get visa huge cancellation urge avoid international,0.10000000000000002,Positive
worst service ever way contact ticket page didnt receive cancellation request strange,-0.525,Negative
flight ticket transition get stick time lose total also get much choose another fraud,0.1,Positive
less application flight reason cancel refund within days cash month care number virtual chat horrible one reply,-0.5833333333333334,Negative
crash moment open happen last days prior also crash white work one,0.0,Positive
worst service rail ticket confirm however wen reach close people surround close since last hear train ticket ticket time time do ticket still get refund back respond service work try never,-0.3333333333333333,Negative
comfortable aspect simply awesome felt service little high much difference due high give think,0.2296428571428571,Positive
best flight best margin flight like cancel ticket may many problem flight days ago amount return yet last biggest issue contact contact costumer care,0.625,Positive
give star worst loot think flight system payment do confirm flight date payment date refund payment,-1.0,Negative
cheat flight ticket via finance due corona effect flight indigo site amount account hell need money tell whats upset,-0.125,Negative
cancel ticket wife covid positive per state able travel indigo gracious enough refund whole amount pocket considerable chunk say non convenience fee wonder convenience,0.20545454545454547,Positive
please dont ticket pay money try call call service work service reply,0.0,Positive
worst ever get day journey without notice message response assistant way get never,-1.0,Negative
payment session wont allow understand via feel discount process discount via think system purposely interruption loss ask mob application poor performance intention give discount simply close,-0.2,Negative
cab well advance confirmation service provider also receive refund advance second time cab provider cab last moment refund receive money since care get confirmation refund within receive poor service still section poor reply,-0.2,Negative
complaint need provide still receive perfect resolution money care work due covid would request contact immediate basis date would request play remove block application make fraud people always people money still receive,0.19166666666666665,Positive
update cache still work twice without quota,0.0,Positive
worst covid time developer play store raise concern external concern days even pay insurance deny refund dont even provide genuine policy document keep query without confirm much better pay hundred extra get much superior service instead money behind,0.028571428571428564,Positive
try get refund flight cancellation repeatedly tell ask representative touch team get percent refund support complaint also remind several time file case fail return money matter pend last trust company fake people work lodge case,-0.26,Negative
pathetic last trip bus day journey bus available board point find bus time didnt receive regard bus number contact journey didnt receive refund also,-0.19999999999999998,Negative
worst worst care service ticket extra money free cancellation service covid pandemic ticket cancellation could get benefit money also policy cancellation,-0.4,Negative
buy ticket better make sure dont need refund reschedule ticket cannot via call number really search end one refund reschedule cost whatever save,0.39999999999999997,Positive
first time experience worst review days almost since get didnt get money back theres response investigation end auto reply mail person call still discuss several tell need time time result please dont waste time money worst ever,-0.325,Negative
worst service ever experience ticket march still refund pend neither via mail also proper care number connect disgust care people cancellation still didnt get refund review edit review one time truly disgust service,-0.5,Negative
third class service bus bus never come date departure complaint date days response even send numerous like one check respond,-0.09999999999999999,Negative
never buy wait refund even refund dont phone support days respond covid delay covid situation within days please buy entity least phone support never deal,-0.3,Negative
worst experience cancellation policy refund available date cancel refund even though prior date also phone number contact care incorrect wont,-0.19999999999999998,Negative
worst service proper care number one respond make flight didnt get refund flight worst waste fake,-0.54,Negative
worst worst yet money back send also respond write sorry make keep mail everyday refund money rest amount send back even speak care directly number service,-0.37142857142857144,Negative
give free cancellation protection give insurance try find insurance number unable find also able claim refund also contact number available poor response,0.08,Positive
pathetic flight reply quickly reachable care number disconnect automatically seriously dont try also waste hour hard money waste personal opinion whether want believe post dont waste time money hope post help,-0.23645833333333333,Negative
give star possible erroneous payment interface payment receipt cannot contact phone personally office issue available phone service arrogant please dont ever,-0.024999999999999994,Negative
worst ticket bus come till night alone wait bus night information whether bus also get refund never recommend anyone,-1.0,Negative
dont ever via ticket via due pandemic situation flight get conformation mail refund give agency agency fraud even refund even care number robot chat facility available never directly would better,0.18125000000000002,Positive
worst payment didnt confirm ask refund get fraud number would almost take money hate core,-0.9,Negative
one worst service experience find care number flight task plus assure scam never give price drop money,-1.0,Negative
sadly less star else would rat login register take wrong suggestion dont ever lot care service busy people dont time problem,-0.18888888888888888,Negative
invoice multiple time bot way try get invoice since last less typical grade,-0.08333333333333333,Negative
ticket covid flight get receive credit shell since via ticket credit shell try past week new ticket still able ticket indigo credit shell time phrase ticket get charge convenience fee say wish would never ticket worst service,-0.1534090909090909,Negative
team send series regard resolve worst service dont refund multiple time due covid flight cancellation get display say refund last yet response team many since last first negative review hope understand service company please dont get,-0.084375,Negative
dont support keep mail get response dint catch flight due write mail reschedule flight give link ask help till dint get response lose money cheat people dont worry within one day remove warn,-0.125,Negative
good one payment successful still havent receive money back every time say confirm payment bad experience,0.18750000000000003,Positive
rat negative give service bad do get confirmation mail message bord day dont receive driver bus number relate information call give contact number say one name contact number,-0.4999999999999999,Negative
poor service dont trust regret lifetime biggest issue cant contact get middle support poor service didnt receive correct phone number option connect office get number unethical business unit,-0.26666666666666666,Negative
edit previous review cancellation process hassle free cancellation process design push people towards petty do purpose ticket extra get cancellation refund suppose apply insurance want documentary ideally able fetch bot stop respond,0.14666666666666667,Positive
worst travel far slow might end place add coupon code avail discount,-0.4000000000000001,Negative
worst worst service need assistance afterwards zero response dont even follow ticket way take refund cancel problem seriously acceptable,-0.7777777777777778,Negative
whenever regard refund status send mail zero clarity specific solution try reach several time didnt get resolution even disable account without refund solution worst service get disappoint,-0.3333333333333333,Negative
pathetic experience unable contact care way refund still wait refund even communication team moreover amount even show section run fraudulent without responsibility,-0.75,Negative
worst experience change need visa transit get stick pay lot visa mistake never,-1.0,Negative
didnt receive cash back proper support raise issue chat bot less issue telephonic channel last option mail dont reply,-0.041666666666666664,Negative
fraud today ticket new money confirmation mail come important make fool money quickly mail come send mail contact bad request otherwise next turn bank message also come deduction message best,0.19494949494949498,Positive
worst experience ever money account didnt get ticket conformation neither mail official well do make travel experience worst would forget journey mine ever,-1.0,Negative
last time ticket specific factory place dont know bus doesnt drop place choose get always drop another place say place well choose location this happen lot time please inform bus drop exact place choose,0.08333333333333333,Positive
would give star one part weak telephone rest well good many flight ticket cheap quick visa visa apply many time refund bee take days two refund days bee resolve many may review bad experience good far,0.26583333333333337,Positive
always flight far experience loyalty loyal provide discount service also need time reach care help desk resolution whole good service,0.3333333333333333,Positive
fraud account bank ticket get refund even document proof able fetch transaction dont even call center number dont,0.2,Positive
worst service cannot talk someone explain issue wont chance say apart listen submit complaint wont response flight flight call cancellation tell talk crash try cancel lose people,-0.65,Negative
work even filter could select suitable hope sort problem,0.55,Positive
great many time dynamically payment time offer difficult implement wise great find travel,0.45999999999999996,Positive
bus worst without destination point destination location different location bus driver need get wrong kindly dont face driver arrogant,-0.225,Negative
deserve star ever trust flight may flight get end days receive suffer lot people disgust one train ticket may get payment account receive money hate,-0.8,Negative
last days service work properly select pickup location manually soon open tab application pathetic,-0.25,Negative
worst experience one could support available chat dont want resolve situation stick,-0.3,Negative
waste first option call train ticket due application cash account ticket refund initiate wait days cash worst better,-0.11499999999999999,Negative
pathetic wrong information without selection also dont very bad experience always show senior without opt senior option care doesnt give technical team doesnt understand problem send proof problem response,-0.6024999999999999,Negative
worst ticket please try new instead worst always show server money try third time today issue first time issue ago second try last month ticket today also issue money ticket please per experience,-0.23051948051948054,Negative
worst ever entry tell cancel refund full amount cancellation beware one even money days stay go dont even care,-0.325,Negative
worst experience days flight get refund say refund amount pend contact information refund horrible experience never recommend flight,-1.0,Negative
worst service ever portal ticket unable cancel ticket care number reach care discuss issue regard cancellation ticket unfortunately cancel option cancel cancellation possible please,-0.5,Negative
system big mistake life lose say flight system journey poor site want please official particular company,-0.07777777777777779,Negative
last review remove post till get refund every money important bus ticket operator bus yet receive refund last year also everyone request ticket cant contact support care team also give mail work,0.13333333333333333,Positive
pathetic service flight air pay account web bug second reply dont trust value time dont understand hurdle dont stay service industry,-0.5,Negative
already cancellation havent receive refund suppose fly four people amount around mail time time computer disappoint directly get refund long back,0.2125,Positive
often doesnt accept password try sign error wrong try sign experience absolutely horrible,-0.75,Negative
friendly try access throw error every help bot less work time,0.10416666666666667,Positive
service care number response refund cancellation instead many arent refund one whereas already get refund deduct unnecessary around whereas cancellation request take action company dont ticket take action site stop,0.075,Positive
option change register one make fresh account new also option deactivate account many,0.3121212121212121,Positive
wise navigation speed excellent service pathetic option communicate team last pathetic service open issue even support havent since last days,-0.042857142857142864,Negative
