review_description,polarity,Sentiment
update raise support ticket days still answer handle support request cant even comment support ticket worst service raise request refund money wallet account didnt receive penny way raise complaint either mail call like need reach consumer forum get money,-0.65,Negative
terrible experience extremely disappoint driver intercity cab since swift pay hell would know car model make necessary confirmation let know car driver otherwise service ever total waste money cannot even make freak complain site star experience even star pathetic,-0.3875,Negative
less rip company tell flight take money could travel due delay travel best funeral ticket time unfortunately miss best funeral also lose also way contact except uninformed people call center disaster,0.18472222222222223,Positive
bad experience application wait ticket train trip guarantee option extra confirmation seat ticket confirm amount amount ticket fare extra amount take confirmation charge rest amount give voucher week redemption option however voucher work even one respond,-0.23333333333333328,Negative
worst experience bus suppose come come try call driver response mid night stand clue insane proper point contact first time make trip bad clean,-0.29761904761904756,Negative
totally company get straightforwardly great care number chat section message somebody want ruin hard money simply fraud simply want doesnt matter whether confirm,0.10166666666666666,Positive
search saw rat immediately get touch family rat show way business want part,0.0,Positive
refund refund amt original payment mode wallet acceptable try transfer money wallet account error keep money people time pass loot money else,0.375,Positive
never horrible experience payment do available even rais many application response number give respond past days want assistance peace mind travel never never writ review anyone read contact travel still days away rest dont even think,0.2875,Positive
pathetic service dont care service third grade bus service doesnt even proper service bus get impossible contact bus night work good many pathetic careful,-0.19583333333333333,Negative
today ticket goa ticket fare time people suppose charge however end extra convenience fee completely unacceptable make trip charge amount add ticket price add last moment completely cheat,0.05,Positive
bed service pay extra block price provide time flight want issue ticket give higher price block flight issuance time refund call team ask screen provide one reply bad service,-0.14999999999999994,Negative
worst experience free date change unable undo reschedule flight despite try departure support executive also show helpless despite sufficient window reschedule flight really pathetic service prove time dont value long term,-0.43,Negative
worst ever bus operator apply refund close query without try feedback response way talk care provide limit refund yet,-1.0,Negative
try transfer account bank account say please try later try many time even still work today show dont money leave wallet hell havent even do option contact care worst service ever,-0.16666666666666666,Negative
easy contact issue regard ticket dont valid complain center find solution problem,0.16666666666666669,Positive
fraud return flight holiday package first day didnt another option make another return flight reach destination try connect support many time none properly fix refund check relationship officer relationship officer earn money fraud business nature,0.25,Positive
service exist really bad experience bus ticket,-0.6999999999999998,Negative
ticket stupid system till didnt get refund contact reach fraud web,-0.7999999999999999,Negative
worst ticket long back still dont get refund till support care number,-0.35000000000000003,Negative
gift card buy august contain balance show zero balance though less need help,-0.16666666666666666,Negative
taj full amount go check accommodation alternate accommodation nearby room provide provide invoice stay experience regrettable always call proceed tour get confirmation else avoid dont control,0.175,Positive
sluggish work way submit review unbiased,0.0,Positive
horrible care support keep hold without redressal,-1.0,Negative
good easy operate find per requirement,0.5666666666666667,Positive
great low price information higher price,0.35000000000000003,Positive
get time overall work,0.0,Positive
pathetic management wait refund past even multiple confirmation regard refund havent receive money back worst support please make make trip,-0.45,Negative
worst experience staff didnt allow since days get money back without stay,-0.5,Negative
still error,0.0,Positive
route train update waste urgent energy due mistake dont,-0.1625,Negative
poor tour package management golden triangle grand cheap side cab give tour also satisfy,0.2,Positive
good good interface competitive,0.7,Positive
third class trip guarantee cant trust make trip,0.0,Positive
make sai beach holiday occasion anniversary unfortunately due death mother law week travel date option cancel understand non however little hope situation might take consideration unfortunately case refund please application,-0.2708333333333333,Negative
recent experience find huge amount stay stay come know around time actual avoid future felt,0.10000000000000002,Positive
extremely convenience fee charge,-0.125,Negative
like hardly good family stay,0.7,Positive
ticket confirm refund also account support,0.0,Positive
pathetic support ever see give cancellation till time didnt get refund call team say issue send team sure back end team give update dont understand without tat work wait past respond advertise great company,0.010000000000000009,Positive
currently bus trip goa maximum take currently bus still cross around simply mark trip leave option contact support even passenger face hell difficulty trip rude behaviour bus abusive towards need call back,-0.049999999999999996,Negative
second time room overall good prepayment option available wide,0.2,Positive
worst care service contact number report issue available cant case dont plenty good good support reply agarwal check link write team support flight case list,0.19999999999999998,Positive
worst service ever support team try connect disappoint multiple time never get trouble small service quiet common never today face issue careful need support team mail,-0.2642857142857143,Negative
worst try ticket wait list wait list,-1.0,Negative
stay reach tell due over provide refund talk confirm provide refund many time every time say call back later response since definitely never experience,0.075,Positive
dont make trip indigo agent dont directly particular domain,0.16666666666666666,Positive
bad experience dont like refund process cancelation short time,-0.3499999999999999,Negative
fraud write convenience fee free try convenience charge,0.4,Positive
service get within hour care polite error give voucher service gesture great good support,0.75,Positive
best best support unmatched,1.0,Positive
raise issue refund send link suppose address issue link work upon dial support enter last also accept let know arrange circus get human nobody respond last executive speak sept could get job do,0.0,Positive
worst experience ever trip away many shower handle doesnt door smell rude never even medical make trip purposely sight see actually holiday provide total misery heater disaster,-0.13333333333333333,Negative
really nice easy every month dont give offer code,0.5166666666666666,Positive
people cheat railway ticket wait list hour confirmation still havent receive refund yet almost days finish yet refund write get refund within work days didnt receive support mail contact bad experience,-0.6999999999999998,Negative
nice transport one place,0.6,Positive
poor train bus link work last many also holiday package tab link work one look,0.033333333333333326,Positive
option contact care want change without charge deduction option change call care support record start property contact number care directly like name bid,0.1,Positive
policy fraud site zero cancellation fee ticket cancellation cut definitely file court,0.0,Positive
totally waste proper response service proper contact like fraud,-0.06666666666666667,Negative
executive aware policy privilege member refund free cancellation avail free cancellation till prior departure half late cancellation ticket window didnt help amount also completely unfair usually one site response executive blunt non stop,-0.020833333333333315,Negative
fraud trip application file case bus ticket call driver driver tell bus cross pickup location please still trip side still refund amount worst satisfy trip application side problem bus dont application anyone please,-0.5,Negative
great make especially hourly station cab service,0.4,Positive
poor service call unable provide room stay unavailable location none pick call service guy hold call,-0.45,Negative
worst airport pickup child late night walk airport road security apology sense ethics driver send unknown cab driver send,-0.46666666666666673,Negative
second time bad manager room another one say accept make trip and get room room full bad wrong help time never post fake,-0.3416666666666666,Negative
poor service ticket bus money invoice receive ticket do poor service,-0.4,Negative
work properly show flight work,0.0,Positive
easy business need still bug resolve share privilege add new company,0.28484848484848485,Positive
room dont give refund pay amount block abuzz say wrong number support number tell check dont receive dont install give money back,-0.25,Negative
really disappoint search board station board station show train,0.2,Positive
huge cheat breakfast one major meal pay reservation get mail breakfast support keep hold three time cut call even manager face situation family could dinner call outside food money havent penny yet beware,0.1541666666666667,Positive
super slow sad bad trip better consider lose ability satisfy,-0.1333333333333333,Negative
worst service worst ticket ever ticket make trip team lose due technical video technical issue face also positive technical validation do fault side response representative make trip loot,-0.2711038961038961,Negative
flight still ask cancellation fee option raise complaint,-0.3,Negative
first check price local personally make trip room make trip double amount unless season time always better check locally may provide better blood suck corporate,0.15625,Positive
trip guarantee feature promotion search either check status show ticket,0.0,Positive
never money go cab time time experience really bad first time send different cab driver night trip didnt board second trip trip also many discussion accept fault return money horrible experience flight able get sweet,-0.012499999999999983,Negative
one worst ever could even connect emergency keep ask one option currently bus tell executive connect next would highly suggest,-0.21,Negative
worst calculation time refund pay extra amount free worst experience,-0.4,Negative
send fake unsafe look like photo receptionist staff drink reek alcohol admission extra money think pay see room refund possible remove dont want anyone else situation today say possible,-0.125,Negative
less want give zero star date unsuccessful call care cancel refund money tell wait days money refund already days ago didnt get money back,-0.08333333333333333,Negative
please stop every,0.0,Positive
often without prior notice thus threaten impossible trip,-0.3333333333333333,Negative
application rubbish menu call toll free number one talk refund long time need,0.17500000000000002,Positive
flight via back refund although month plus still wait refund say wait refund yet follow annoy staff keep repeat sentence say sorry,-0.25,Negative
pathetic interface also never give negative rat travel make trip unscrupulously remove,-0.65,Negative
superb end chart preparation,1.0,Positive
amount allow amount bus train spend money bus work worst policy worst instead transportation site directly,-0.6333333333333333,Negative
give meal selection option dynamic flight like railway even flight month,0.0,Positive
refund give feedback travel work submit feedback experience higher original travel,0.3125,Positive
love application cancel flight even premium economy flight refund multiple hide like convenience,0.25,Positive
hassle convenience fee need reduce loyal especially,0.16666666666666666,Positive
costly rank poor review cant submit opinion review option,-0.6000000000000001,Negative
worst full amount partial amount name convenience fee service provider due operational issue never,-0.21875,Negative
try brother show technical problem call office say issue sad hear really bad service,-0.3999999999999999,Negative
fraud flight ticket doesnt respond problem show available put wait list ask cancellation wait list cant even talk care total fraud company,0.2,Positive
worst never trip guarantee dont never get refund ticket get,-1.0,Negative
worst ever cheat give tent say bedroom one bedroom get know tent refund put call hold worst people worst service never,-1.0,Negative
indigo flight connect flight delay indigo partial refund still pend end really face worst experience,-0.3,Negative
need base price time check price different mobile normal price,-0.21666666666666667,Negative
worst experience please avoid bus support communication bus operator late response,-0.65,Negative
worst ever become black prefer member post try flight time payment every time last send mail screen short also reply till date unique care ask check call back,-0.13194444444444445,Negative
price lock feature another tactic make money let advance fare bear worst experience stop fraud lose today never feature option call service assist worst management pure fool,-0.5952380952380952,Negative
whenever tour prefer make trip ticket time reliable good make trip,0.7,Positive
journey experience bus good drive bus well problem,0.7,Positive
wait refund directly feedback due heavy volume surely take days count could see support link make easier,0.06875,Positive
able view option see live location state bus link show live location bus work latest version well still go wrong try,0.15454545454545454,Positive
worst experience ever chat support care number also work anyway still refund process last days dont recommend worst one ever see,-0.6666666666666666,Negative
disappoint try air ticket mad mistake ticket call service regard mistake want change date go waste sorry writ ease,-0.44166666666666665,Negative
till last page flight ticket price payment page convenience fee add difference amount ticket stop reply thank reach find unique link,0.1875,Positive
good one less theres issue dont support stick end leave whatever issue request raise absolute waste time talk bot,0.13333333333333336,Positive
worst experience solution contact white sand resort days worst nightmare facility service ever answer dont solution speak place water room chargeable even say fine charge say try arrange tomorrow space write,-0.3958333333333333,Negative
worst payment do show amount account try care however somehow hectic process nuclear bomb,-1.0,Negative
available visit physically,0.2,Positive
check section error message device incompatible phone worst experience overall experience please resolve type,-0.5,Negative
helpful support specially flight helpful search,0.35714285714285715,Positive
worst ever relate bus never resolve manually close complaint raise without sort approach care less never get speak amy experience highly dont value loot,-0.3266666666666667,Negative
good holiday inn reach allow make trip staff also ordinate staff make trip give another option stay low bed quality inn stay pay full amount holiday make trip give low quality stay,0.26249999999999996,Positive
bad cheater last time shaw star star ist normally star bill complain reply say every one local agent,-0.13749999999999996,Negative
portal train bus helpful easy good periodic,0.5666666666666667,Positive
worst experience ever make site extend family amount get confirmation inform do lesser number people multiple follow make trip team confirm rectify issue sort base commitment go property,-0.45,Negative
friendly good multiple good choose budget,0.44375,Positive
responsible day business trip payment date automatically payment flight retry payment change destination dont know whats algorithm lose waste one hour sell insurance biggest income source know,0.0,Positive
bus bus operator didnt receive refund back make trip response care number provide help line number proper well bad experience,-0.23333333333333328,Negative
start company fraud please dont consider better air ticket direct flight big company do refund amount around one reply issue year end also take action multiple fraud people,0.13999999999999999,Positive
option seamless experience across delight prompt,0.1,Positive
theres support text mail prefer ridiculous support,-0.3333333333333333,Negative
pathetic service bus didnt even information bus cancellation issue service raise request receive mail bus cant process refund,-1.0,Negative
helpful care professional highly satisfy,0.13,Positive
currently live highly recommend company one reliable ticket best ever life experience service professional people work would like mention name boy help get difficult situation suffer wrong really appreciate,0.0851948051948052,Positive
make trip good platform get excellent service wonderful time go itinerary send pretty clear per schedule make trip provide good would say excellent experience would like future well also suggest thank much good experience,0.6055555555555556,Positive
totally bad experience refund amount account show refund account train choose another worst experience money third class,-0.5666666666666665,Negative
application like ease trip clear trip find make trip best platform provide safe secure trip quality whole team different never traveller clearly work sop,0.3285714285714286,Positive
first train new till last day cancel free cancellation happy urgently condolence,0.31727272727272726,Positive
glad make trip application bus bus give best platform complete trip,0.5333333333333333,Positive
make trip fool connect different bali layover time board say need visa ticket different job warn separate upon cancellation get refund worst ever friendly request aware different scam,-0.0625,Negative
less ask review stay dont take review able contact service,0.16666666666666669,Positive
third class service good care public want money,0.2333333333333333,Positive
see many worst quot higher star control many innocent may fall victim,0.1125,Positive
get bad experience fine ticket raise ticket refund days far reply end funny support still refund back dont trust wont get refund make complaint consumer forum,-0.038888888888888855,Negative
easy great experience best,0.7444444444444445,Positive
really great deal flight really good get additional voucher flight option select auto dont need worry web mad trip convenient,0.2916666666666667,Positive
experience best make trip many make trip every time best experience best service theyre available face solve within time love theres always care first happy make trip,0.68125,Positive
powerful hence highly helpful lot transportation provide,0.22999999999999998,Positive
awesome seamless experience check fare well within second,0.3666666666666667,Positive
trip guarantee system worst refund applicable different,-0.5,Negative
payment without show confirm accept fault clear cut show unsuccessful,0.10000000000000002,Positive
frequent past two always get good great authentic,0.37,Positive
worst experience bus transport service amount response money refund worst reply poor,-0.7999999999999999,Negative
hate list fake low grade property high price today room show get unique link,-0.15300000000000002,Negative
like make trip flight holiday package smooth easy domestic international data available fairly service bite tedious process rest good,0.26666666666666666,Positive
travel several platform convenience variety offer make travel smoother enjoyable support reliable experience whenever face support team quick respond assist,0.27777777777777773,Positive
worst experience half refund even eligible full refund flight cancel deduction take almost half refund dont support service issue day seek unique link reply worst support service never,-0.26805555555555555,Negative
take responsibility inform regard reschedule flight time help send message good inform delay already information days advance system trigger notification regard,0.7,Positive
unsatisfied service response havent refund last two see response competitive industry never recommend anyone,0.0,Positive
good need add debit credit card option discount,0.7,Positive
bad experience days back till refund insane change platform theres even support every time try contact care number get disconnect automatically strong recommend,-0.3166666666666666,Negative
room days ago payment do still send button work help support last thats sure dont fix problem,0.25,Positive
refund pend service work properly money account many connect care work bank account make trip didnt confirm ticket didnt take step resolve issue one less people could confirm ticket take money refund money soon,0.11111111111111112,Positive
bus operator day journey bus put refund request inform bus get fraud cheat happen lose shame,0.0,Positive
lot ticket like date change cancellation refund flexibility reality amount show check flight hide much try live chat also express auto always better check two three better clarification never make trip lot good aswell,0.40727272727272723,Positive
best cab get reasonable travel charge market,0.6,Positive
easy detail information available excellent support team,0.6111111111111112,Positive
bad experience lock price many time able even care executive also deny refund amount lock price,0.10000000000000005,Positive
worst go return bus get another bus make trip day journey around bus get believe journey bus without notice pay extra money get back last moment get good bus already fill thank trip even advance pay,-0.06000000000000001,Negative
proper support theyre per policy eligible refund state cant also worst service ever link provide reply resolve issue guess link dont even work,-0.5,Negative
never write review even though keep show today want rate earn everyone never ever airport theyll mess leave horrible stick,-0.5875,Negative
horrible experience call executive available talk waste system doesnt help way overall star make trip,-0.2,Negative
tool help poorly didnt get solution issue change travel date hand number deadly keep try together along select portal people market get person call however quick resolution,-0.08888888888888892,Negative
easy,0.43333333333333335,Positive
caution show portal different actual may portal refund risky give dirty room accept service pathetic waste time ask lot put hold never revert even also one respond call new agent come waste time understand problem annoy,-0.2662337662337662,Negative
worst lose bus upgrade unstalled,-1.0,Negative
support bad disappoint time experience try another way travel,-0.6999999999999998,Negative
worst go pathetic almost days since still havent receive update side refund support available please let know receive refund long try contact multiple time support answer highly disappoint kind service definitely make sure none,-0.04333333333333336,Negative
become quite pain stuff dont like scroll unselected repeatedly,0.0,Positive
worst platform ever face order ticket since every hour minimum message text block text message first last order make trip,-0.25,Negative
improve gift card usage clumsy provide clear take year like,-0.09999999999999998,Negative
good platform travel lesser like,0.35,Positive
nonstop make couple multiple everyday,-0.1,Negative
unable contact support response ticket raise worst,-0.75,Negative
best friendly like travel get money service within limit high worst rat platform best rat due southern time possible dont cancellation policy every party file case every soon,0.17625,Positive
nights package along conveyance classic cheat collect provide star accommodation throughout trip star resort compliant star star though management never know property star star one classic cheat serve consumer forum notice soon,0.16666666666666666,Positive
fare soon full care solution provide amount didnt stay worst service make trip please dont,-0.325,Negative
worst information give false cancel last min without inform totally insensitive towards never also would never recommend anyone worst experience,-0.4800000000000001,Negative
good like package good good money application experience better application,0.6499999999999999,Positive
worst ticket service provider accountable train ticket due train cancellation two passenger one passenger simply without check provide amount account till track status irresponsible behaviour,-0.375,Negative
great real trust like even whenever reason ever get refund back quickly dont show fake great must,0.2722222222222222,Positive
worst ever see fill payment do page get response care refund confirmation dont recommend purely waste money please avoid many lose money like please stop,-0.2333333333333333,Negative
little long check many time day price variation like dont know price manipulation,0.08750000000000001,Positive
direct care number talk person issue writ review difficult chance exit writ review let update later sure unique link address query,0.095,Positive
able raise notice travel last travel bus port wasnt work properly try compliant via care also like go wrong please try able speak care also,0.1,Positive
bad experience train ticket make trip bad cancelation train otherwise would approximately avoid,-0.6,Negative
black priority every time face many last issue flight firstly agent say full refund back one take responsibility finally receive full refund close ticket well do,0.16041666666666665,Positive
bus condition bus pathetic bus issue start work rain water dirty drink conductor driver even know route many close without action without even discuss way reopen way contact support team need help worst service experience,-0.4,Negative
long time never fail surprise good way ago new last minute furious get much better nearby price thank seem give need make simple effective long story short one reliable people help enjoy,0.22603305785123967,Positive
recently form great experience really great also get price also easy friendly many find best deal,0.5583333333333333,Positive
extremely poor service flight within departure still havent receive refund days reply make trip never agent,-0.4,Negative
try get trip guarantee ticket every like wait list dont make fool people service also bad try contact talk executive didnt,-0.6999999999999998,Negative
try coupon time say applicable trip guarantee program complete fraud responsibility either give gift card formality applicable completely scam log,0.1,Positive
smooth however need friendly much information one screen,0.325,Positive
cancel refund two able connect executive refund money worst service fraud way reach refund fraud company never suggest people,-0.25,Negative
nexus support staff cancel payment support staff process refund dont fall victim,-0.07500000000000001,Negative
helpful good make trip stay easily grateful make reservation never disappoint,0.5666666666666667,Positive
dont train sleeper class automatically cancel ticket give refund dont provide original mode days refund still pend contact mode,0.375,Positive
excellent super fast easy easy tourist manage way want,0.48,Positive
fake dont waste fraud train automatically wait list days get refund account tell refund account account install,-0.35,Negative
say web successful never get board pass web days flight get board pass counter also say web instead mislead say waste another next flight never,0.18333333333333335,Positive
worst care department train try cancellation unable try contact support horrible option contact support also train travel train get instant refund also days finally get support option speak care,-0.5,Negative
international tour visa get due visa team incompetence refund amount ever international tour last reply sorry inconvenient zero star rat team international tour pathetic care,-0.278125,Negative
worst support worst case emergency early better directly visit call give money return penny even emergency,-0.25999999999999995,Negative
worst train confirm process refund additional convenience fee inconvenience convenience,-1.0,Negative
bad experience around today go work railway station try contact neither phone reach help people reach straight forward dont name inform mistake,-0.24999999999999992,Negative
process simple get good service car driver fet upon car almost new driver adventurous bite scary highway,0.1672727272727273,Positive
bad experience request still close cant speak executive menu engage sheer wastage time,-0.3499999999999999,Negative
full fraud try bus ticket get refund come till cannot connect care non connect however money go hence forward wont,0.35,Positive
worst whole world dont bus face lot issue location service support anyone importantly refund,-0.13333333333333333,Negative
worst even refund amount month since trip really please instead possible remove,-0.26666666666666666,Negative
money didnt try contact help support show blank page,0.0,Positive
bad experience waste firstly show available ticket money transfer ticket,-0.06249999999999997,Negative
worst world return flight turn back flight late never recommend platform anyone,-0.43333333333333335,Negative
worst service flight may refund worst part way contact,-1.0,Negative
nice experience air well make trip find flaw well best site air well per experience,0.8,Positive
worst service ever try money get refund pathetic part cant even get service inquire status,-1.0,Negative
sucker trip sake trip charge extra ticket get confirm refund extra charge first time last time ever read comment please dont belive banner better come please read,0.075,Positive
bad experience train ticket trip seat receive want talk care agent one available every time bot answer pathetic care recommend,-0.4333333333333333,Negative
trip bad experience whatever say spend time travel proper,-0.3499999999999999,Negative
service class service service option one doesnt work like service repeat repeat,0.0,Positive
ticket payment account ticket show doesnt send confirmation mail support service less dont ticket make trip total fraud,-0.08333333333333333,Negative
could check contact advice cancel bad service never,-0.6999999999999998,Negative
company zero cancellation unfortunately flight due medical tell get amount gift card time amount gift card lose original amount well amount gift card,-0.0625,Negative
active recently bad experience resort road travel location address give resort find location unnecessary inconvenience reach place complaint care say manager refund entertain without verification map option,-0.3833333333333333,Negative
bus ticket bus raise tell wait till get back back able reach never ticket also dont pay suffer last worst experience,-0.1,Negative
avoid service youve disregard satisfaction neglect encounter journey dont even answer call,0.0,Positive
worst ticket always error refund money long,-0.525,Negative
best travel,1.0,Positive
scam send amount dont proper care service,0.0,Positive
train ticket time auto upgrade option available auto upgrade option,0.4,Positive
regular didnt compare every higher quit,0.125,Positive
class fraud refund refund bus cancel dont best service,1.0,Positive
ticket trip guarantee also due sudden ticket wait list get ticket amount get trip guarantee amount lose bad application bad take cancellation also,-0.3812499999999999,Negative
simple multiple friendly subsequently cancel simple full refund cancelation within permit date time,0.12083333333333333,Positive
really well trust make trip,0.2,Positive
less less support less think agarwal guy work support job reply content read response post play store great paste leave leave one respond store one else respond,0.07500000000000001,Positive
please travel worst package since place know visit agent give worst itinerary know one else,-1.0,Negative
help line totally worst dont bus journey red bus,-0.5,Negative
good never trip guarantee confirm train,0.7,Positive
unprofessionalism unethical do staff support know cheat dont even deserve one star four still havent receive refund cancel flight also arent refund bus late didnt pick proof drag court unethical,-0.2,Negative
express gratitude exceptional experience stay trident truly enjoyable visit wholeheartedly recommend trident look forward future stay,0.38888888888888884,Positive
flight would give star far recently train ticket trip show confirmation show confirmation trip please read term condition case reservation passenger confirm convert final chart preparation cancel longer confirm trip guarantee,0.03333333333333333,Positive
process refund top one look complaint raise call disconnect try contact care executive pathetic service make trip,-0.26666666666666666,Negative
give many annoy come every min,0.5,Positive
terrible air express many last moment clarity refund suggest please remove suggest air express,-0.16666666666666666,Negative
travel train wait list refund full amount auto cancel service experience bad service,-0.17499999999999993,Negative
easy friendly among get good offer available,0.4770833333333333,Positive
pathetic contact support refund,-1.0,Negative
make trip best taxi,1.0,Positive
interface butter smooth easy,0.4166666666666667,Positive
bus bus service change route without information never travel dont accept fault bus service fault please avoid behave like,0.0,Positive
make trip best plan best,1.0,Positive
worst experience please dont case emergency whole amount proper refund policy delete,-0.26666666666666666,Negative
dont application bad month complete cancel ticket may abu many time try call care connect call answer better dont application totally,0.08000000000000003,Positive
worst ever firstly didnt give confirm also didnt receive refund amount also,-0.375,Negative
best easy,0.7166666666666667,Positive
time work overall perfect,0.5,Positive
bad experience company money even refund payment get company,-0.6999999999999998,Negative
easy comfortable satisfy tension,0.4166666666666667,Positive
even slow goer display needful,-0.30000000000000004,Negative
cab easy however modify available time,0.4166666666666667,Positive
problem ticket red bus much better,0.25,Positive
contact care executive bus driver leave middle nowhere cannot even contact team well,0.0,Positive
awesome experience cancellation well,1.0,Positive
one worst trip give voucher work tha voucher please trip,-1.0,Negative
bad experience today outstation cab advance days time board data driver call care late already care tell refund look alternative believe,-0.4999999999999999,Negative
well trip free travel,0.4,Positive
cab come later time way raise complaint call center help section,-0.13333333333333333,Negative
best flight ticket best flight fare best,1.0,Positive
payment cancellation way contact support horrible,-1.0,Negative
refer completely fraud bus also fraud refer please support,0.1,Positive
bad experience international travel,-0.3499999999999999,Negative
first flight issue lose scam,0.25,Positive
within ticket experience good job team,0.7,Positive
add convenience fee end payment correct,0.0,Positive
great experience tour,0.8,Positive
worst dont nonsense cheat name guarantee ticket,-1.0,Negative
unable even permission,-0.5,Negative
every step get bug guess test team yawn sleep salary push buggy,0.0,Positive
bad work slow emergency time money account show,-0.49999999999999994,Negative
nightmare try train ticket one worst,-1.0,Negative
fantastic make trip prefer choice travel,0.4,Positive
camel ride jeep safari provide even though part package remove send voucher part tour jeep safari top say part package multiple rectify issue resolution difficult reach care top never listen ever,0.125,Positive
every day always good learn talent train let operate,0.7,Positive
excellent support resort travel appreciate,1.0,Positive
allow access enhance experience able submit access storage explain mean,0.09375,Positive
good well behavior staff poor bed sleeper,0.14999999999999997,Positive
star rat able raise complaint bus also non work link solve link say service want raise complaint bus operator service provide clear service think cruelty one complain service,1.0408340855860843e-17,Positive
experience thank plan refund,0.0,Positive
please dont trip fake amount confirm ticket worst experience make trip,-0.75,Negative
bad experience ever make trip application flight ticket refund receive yet refund money make trip account,-0.6999999999999998,Negative
super timely information,0.3333333333333333,Positive
trip guarantee option helpful emergency situation,0.0,Positive
money refund till yet dont service care fool,0.0,Positive
mother days didnt make sit whole midnight one room morn one worst please dont waste time install,-0.3333333333333333,Negative
quick easy way train ticket,0.3833333333333333,Positive
almost need trip may star still likely,0.0,Positive
easy time show confirm,0.43333333333333335,Positive
worst behaviour experience face trip guarantee last minute know cancellation disappoint disgust,-0.5,Negative
randomly stop work install,-0.5,Negative
easy convenient site,0.43333333333333335,Positive
worst trip face conform sheet also fake,-0.75,Negative
easy fast last data free sec refund good platform,0.2722222222222222,Positive
option ticket make together window,0.0,Positive
receive refund amount days dont know problem mean also number available application,0.04375000000000001,Positive
nobody reach call various try figure get back say team reach past days nobody yet help refund one worst please link provide help way ask select,-0.3125,Negative
smooth hassle free service keep,0.4,Positive
convenient reliable travel,0.0,Positive
care less sort issue please dont whatever inclusion deny simply dont,-0.08333333333333333,Negative
really bad select code cannot apply gift card,-0.6999999999999998,Negative
nice service comfortable suitable,0.5166666666666667,Positive
make via make trip trident automatically send approval day refund entire amount guest today make trip call center team run around suppose collect make trip decide legal escalate case consumer court share incident every social media platform,0.03333333333333333,Positive
helpful immediately indicate frequent make trip therefore give recognition immediately quote rather phone number,0.1,Positive
worst extra trip guarantee havent give coupon ticket get dont complaint support like also,-0.43333333333333335,Negative
past along lazy pay travel issue far,-0.13333333333333333,Negative
train amount get didnt train still didnt even refund money tell days already days,0.0,Positive
issue never resolve rude huge dont get,0.050000000000000044,Positive
big scam time amount actually give less voucher,-0.05555555555555555,Negative
one worst side ever see care direct contact number query less side,-0.35555555555555557,Negative
easy way,0.43333333333333335,Positive
fraud ticket show chart prepare show wait,0.0,Positive
really good experience hide cancellation well,0.7,Positive
worst travel agency ever brokerage almost quarter ticket price,-1.0,Negative
open link give need open,0.0,Positive
easy handle get refund cancellation within fast,0.31666666666666665,Positive
friendly quick instant refund,0.23611111111111108,Positive
wait refund say give refund make trip back take way able get touch make trip nice way money cheat people,0.3666666666666667,Positive
bus service worth also change two provide,0.3,Positive
would like easily need discount,0.43333333333333335,Positive
much charge train train ticket make dont train direct ticket,0.15000000000000002,Positive
make trip one one best good budget best mostly every good make trip one best good hospitality,0.8,Positive
best experience would recommend,1.0,Positive
ticket still havent receive days money yet make trip say money send talk bank people also bank people money come fraud doesnt help trip even bite doesnt happen,0.0,Positive
would give possible store send payment failure message still payment dont care service write suggest everyone could worst experience worst part end dont know contact case emergency,-0.5791666666666666,Negative
one service get flight cancellation refund issue please dont otherwise trap get side instead money one month still date side sir days refund,0.0,Positive
unable get login high convenience,-0.16999999999999998,Negative
recommend take refund money get due fault,-0.125,Negative
pathetic ever apply visa status visa even get attach also cant visa fly august still receive visa worst platform ever,-0.39999999999999997,Negative
worse even week ticket confirm even trip guarantee waste,-0.30000000000000004,Negative
dont stay especially long weekend even early get call last moment say maintenance water problem check problem say could able arrange alternate cancel refund full amount try cost time,0.14166666666666666,Positive
worst support dont horrible experience,-1.0,Negative
discount extra worst,-0.5,Negative
terrible experience foreign trip thank make trip breakfast include holiday say breakfast terrible experience restaurant trip promise site make fraudulent dubious lower end price final payment due process,-0.45,Negative
worst service room didnt get room reservation service make wait till tell get refund get room midnight least inform wont face issue family never make trip,-0.65,Negative
good easy,0.5666666666666667,Positive
flight smooth also cab give way provide address get remind provide address say cab would auto didnt link mar update review get touch correspond developer issue also automatically give refund cab fare,0.4,Positive
fake fraud poor service worst experience ticket bus breakdown near say give refund amount didnt arrange alternative raise complaint didnt give proper answer didnt give refund tell give refund amount didnt give rupee service poor dont install,-0.3571428571428571,Negative
nice experience number regret,0.6,Positive
good experience functionality,0.7,Positive
around days trip goa advance goa nobody pick call already take taxi make trip come know full deny check give refund family check horrible situation afraid new place work avoid,-0.27840909090909094,Negative
best need every time start day phone number never receive call time phone receive time,1.0,Positive
wow really fantastic cancellation work smooth,0.3,Positive
dont worst trip guarantee fake dont even,-0.75,Negative
worst service ever unpleasant experience last journey application query close mark resolve without intimation also theres way speak care agent explain concern,-0.5499999999999999,Negative
really good today ticket get confirm immediately thank trip,0.7,Positive
best travel stuff one stop solution travel need new like visa really nail one best keep also love run,0.5672727272727272,Positive
easy operate friendly,0.4041666666666667,Positive
bad experience dont depend emergency situation flight ticket payment receive ticket copy next day get mail ticket get due technical issue unable reapply prefer emergency situation difficult service like never service,-0.30416666666666664,Negative
fantastic experience make trip resent travel friendly interface mode easy wide range give best deal appreciate timely notification trip overall good experience trip really recommend platform,0.3760416666666667,Positive
try select city crash android,0.0,Positive
